review_id,review_text,rating,date
speaker_0490,Sound is muddy at high volume,1,2025-07-11
speaker_0491,"Battery lasts long, very good",5,2025-08-16
speaker_0492,Build feels sturdy and solid,5,2025-03-20
speaker_0493,One speaker went silent after a week,2,2025-09-26
speaker_0494,Speaker crackles at max volume,1,2025-02-20
speaker_0495,Setup was easy and quick,5,2025-03-09
speaker_0496,"Battery drains too fast, dies quickly",2,2025-09-25
speaker_0497,Sound is muddy at high volume,3,2025-12-18
speaker_0498,"Volume is amazing, fills the room",4,2025-01-24
speaker_0499,Microphone quality is poor,2,2025-06-09
speaker_0500,Microphone quality is poor,1,2025-04-18
speaker_0501,Build quality feels cheap and plastic,1,2025-09-30
speaker_0502,One speaker went silent after a week,2,2025-05-20
speaker_0503,Sound is muddy at high volume,1,2025-11-15
speaker_0504,"Volume is amazing, fills the room",4,2025-06-29
speaker_0505,"Mids are clear, vocals sound great",4,2025-12-27
speaker_0506,Excellent stereo separation,4,2025-02-06
speaker_0507,Speaker crackles at max volume,2,2025-01-26
speaker_0508,One speaker went silent after a week,3,2025-01-26
speaker_0509,"Battery drains too fast, dies quickly",1,2025-07-20
speaker_0510,Too expensive for the sound quality,3,2025-11-19
speaker_0511,Build feels sturdy and solid,5,2025-06-09
speaker_0512,Build quality feels cheap and plastic,2,2025-12-10
speaker_0513,"Volume is amazing, fills the room",5,2025-08-27
speaker_0514,"Volume is amazing, fills the room",5,2025-12-24
speaker_0515,Build feels sturdy and solid,4,2025-11-26
speaker_0516,Build feels sturdy and solid,5,2025-04-25
speaker_0517,Too expensive for the sound quality,1,2025-07-06
speaker_0518,Multipoint connection is buggy,3,2025-06-19
speaker_0519,"Portable and lightweight, easy to carry",5,2025-01-16
speaker_0520,"Bass is weak, very disappointing",1,2025-08-25
speaker_0521,"Mids are clear, vocals sound great",5,2025-11-06
speaker_0522,Setup was easy and quick,4,2025-02-24
speaker_0523,"Treble is harsh, hurts the ears",1,2025-06-04
speaker_0524,Amazing bass for its size,5,2025-05-03
speaker_0525,Setup was easy and quick,4,2025-09-04
speaker_0526,Speaker crackles at max volume,1,2025-12-22
speaker_0527,Amazing bass for its size,5,2025-06-25
speaker_0528,"Battery lasts long, very good",4,2025-12-09
speaker_0529,Multipoint connection is buggy,2,2025-09-07
speaker_0530,Too expensive for the sound quality,2,2025-10-12
speaker_0531,One speaker went silent after a week,1,2025-07-27
speaker_0532,"Bass is weak, very disappointing",2,2025-11-02
speaker_0533,Amazing bass for its size,4,2025-11-27
speaker_0534,"Volume is amazing, fills the room",4,2025-03-13
speaker_0535,"Sound quality is excellent, loud and clear",5,2025-12-05
speaker_0536,Charging port stopped working,1,2025-11-12
speaker_0537,"Battery lasts long, very good",4,2025-06-12
speaker_0538,Microphone quality is poor,3,2025-06-05
speaker_0539,Amazing bass for its size,5,2025-06-26
speaker_0540,Excellent stereo separation,4,2025-09-19
speaker_0541,Bluetooth keeps disconnecting,3,2025-02-01
speaker_0542,Charging port stopped working,3,2025-01-01
speaker_0543,"Portable and lightweight, easy to carry",4,2025-05-25
speaker_0544,"Battery lasts long, very good",5,2025-10-30
speaker_0545,Speaker crackles at max volume,2,2025-07-27
speaker_0546,Charging port stopped working,1,2025-03-30
speaker_0547,"Battery lasts long, very good",5,2025-07-04
speaker_0548,"Love the sound, great for parties",4,2025-12-10
speaker_0549,"Battery drains too fast, dies quickly",1,2025-01-09
speaker_0550,One speaker went silent after a week,2,2025-03-11
speaker_0551,"Treble is harsh, hurts the ears",3,2025-08-22
speaker_0552,Excellent stereo separation,5,2025-11-16
speaker_0553,Charging port stopped working,1,2025-08-19
speaker_0554,Build quality feels cheap and plastic,1,2025-11-06
speaker_0555,One speaker went silent after a week,3,2025-05-02
speaker_0556,"Mids are clear, vocals sound great",5,2025-10-07
speaker_0557,"Sound quality is excellent, loud and clear",5,2025-10-18
speaker_0558,"Portable and lightweight, easy to carry",4,2025-09-04
speaker_0559,"Volume is amazing, fills the room",4,2025-09-27
speaker_0560,"Mids are clear, vocals sound great",5,2025-02-10
speaker_0561,Excellent stereo separation,4,2025-08-30
speaker_0562,"Volume is amazing, fills the room",5,2025-10-04
speaker_0563,"Mids are clear, vocals sound great",5,2025-06-25
speaker_0564,"Sound quality is excellent, loud and clear",5,2025-09-20
speaker_0565,Excellent stereo separation,5,2025-08-04
speaker_0566,Microphone quality is poor,1,2025-03-27
speaker_0567,Too expensive for the sound quality,2,2025-10-16
speaker_0568,"Treble is harsh, hurts the ears",2,2025-03-28
speaker_0569,"Mids are clear, vocals sound great",5,2025-11-16
speaker_0570,One speaker went silent after a week,1,2025-09-16
speaker_0571,Microphone quality is poor,1,2025-03-09
speaker_0572,"Mids are clear, vocals sound great",5,2025-01-08
speaker_0573,Excellent stereo separation,4,2025-10-30
speaker_0574,Build feels sturdy and solid,4,2025-03-31
speaker_0575,Multipoint connection is buggy,1,2025-04-03
speaker_0576,"Sound quality is excellent, loud and clear",4,2025-02-13
speaker_0577,Excellent stereo separation,5,2025-03-20
speaker_0578,Amazing bass for its size,5,2025-05-02
speaker_0579,"Love the sound, great for parties",4,2025-06-26
speaker_0580,Sound is muddy at high volume,2,2025-03-01
speaker_0581,One speaker went silent after a week,1,2025-06-04
speaker_0582,Setup was easy and quick,4,2025-12-16
speaker_0583,Build feels sturdy and solid,4,2025-09-29
speaker_0584,"Sound quality is excellent, loud and clear",4,2025-08-18
speaker_0585,Speaker crackles at max volume,3,2025-12-16
speaker_0586,"Volume is amazing, fills the room",5,2025-11-23
speaker_0587,Delay between video and audio is bad,2,2025-11-30
speaker_0588,"Portable and lightweight, easy to carry",4,2025-02-20
speaker_0589,Too expensive for the sound quality,1,2025-12-12
speaker_0590,Excellent stereo separation,5,2025-09-24
speaker_0591,Multipoint connection is buggy,3,2025-06-10
speaker_0592,"Sound quality is excellent, loud and clear",5,2025-01-07
speaker_0593,Charging port stopped working,1,2025-08-17
speaker_0594,Multipoint connection is buggy,1,2025-04-09
speaker_0595,Too expensive for the sound quality,1,2025-11-01
speaker_0596,"Battery lasts long, very good",5,2025-11-23
speaker_0597,"Bass is weak, very disappointing",1,2025-11-06
speaker_0598,"Treble is harsh, hurts the ears",2,2025-11-28
speaker_0599,"Love the sound, great for parties",5,2025-12-23
speaker_0600,Sound is muddy at high volume,2,2025-02-08
speaker_0601,"Mids are clear, vocals sound great",5,2025-12-21
speaker_0602,"Portable and lightweight, easy to carry",4,2025-02-07
speaker_0603,"Battery drains too fast, dies quickly",1,2025-06-20
speaker_0604,"Mids are clear, vocals sound great",5,2025-05-16
speaker_0605,"Bass is weak, very disappointing",2,2025-04-13
speaker_0606,"Love the sound, great for parties",5,2025-02-25
speaker_0607,Microphone quality is poor,1,2025-11-11
speaker_0608,Build feels sturdy and solid,5,2025-02-22
speaker_0609,"Bass is weak, very disappointing",2,2025-05-09
speaker_0610,"Sound quality is excellent, loud and clear",5,2025-03-18
speaker_0611,"Sound quality is excellent, loud and clear",5,2025-12-07
speaker_0612,Bluetooth keeps disconnecting,2,2025-07-20
speaker_0613,Setup was easy and quick,5,2025-09-09
speaker_0614,Amazing bass for its size,5,2025-02-05
speaker_0615,"Sound quality is excellent, loud and clear",4,2025-12-19
speaker_0616,Build feels sturdy and solid,4,2025-10-02
speaker_0617,"Portable and lightweight, easy to carry",4,2025-06-05
speaker_0618,"Treble is harsh, hurts the ears",3,2025-11-28
speaker_0619,Charging port stopped working,3,2025-06-24
speaker_0620,One speaker went silent after a week,2,2025-05-29
speaker_0621,"Love the sound, great for parties",5,2025-07-16
speaker_0622,"Mids are clear, vocals sound great",5,2025-02-24
speaker_0623,"Portable and lightweight, easy to carry",5,2025-11-20
speaker_0624,"Battery lasts long, very good",4,2025-04-09
speaker_0625,Too expensive for the sound quality,1,2025-07-19
speaker_0626,Charging port stopped working,2,2025-09-13
speaker_0627,Build feels sturdy and solid,5,2025-01-09
speaker_0628,"Battery drains too fast, dies quickly",1,2025-01-22
speaker_0629,Build quality feels cheap and plastic,3,2025-12-08
speaker_0630,Setup was easy and quick,4,2025-10-24
speaker_0631,"Bass is weak, very disappointing",1,2025-03-14
speaker_0632,"Sound quality is excellent, loud and clear",5,2025-11-13
speaker_0633,Multipoint connection is buggy,2,2025-01-08
speaker_0634,"Battery drains too fast, dies quickly",3,2025-02-19
speaker_0635,"Love the sound, great for parties",5,2025-02-02
speaker_0636,"Volume is amazing, fills the room",4,2025-11-01
speaker_0637,"Battery lasts long, very good",4,2025-04-14
speaker_0638,Amazing bass for its size,4,2025-12-17
speaker_0639,"Love the sound, great for parties",4,2025-04-20
speaker_0640,Excellent stereo separation,4,2025-02-02
speaker_0641,Bluetooth keeps disconnecting,2,2025-03-28
speaker_0642,Setup was easy and quick,4,2025-05-05
speaker_0643,"Sound quality is excellent, loud and clear",4,2025-11-20
speaker_0644,"Love the sound, great for parties",4,2025-09-07
speaker_0645,"Battery drains too fast, dies quickly",1,2025-02-15
speaker_0646,Excellent stereo separation,5,2025-08-02
speaker_0647,Build feels sturdy and solid,5,2025-04-16
speaker_0648,Sound is muddy at high volume,2,2025-07-30
speaker_0649,Bluetooth keeps disconnecting,2,2025-01-20
speaker_0650,Build feels sturdy and solid,5,2025-02-15
speaker_0651,"Mids are clear, vocals sound great",4,2025-01-03
speaker_0652,"Battery lasts long, very good",4,2025-09-29
speaker_0653,Excellent stereo separation,4,2025-10-04
speaker_0654,Build feels sturdy and solid,5,2025-12-04
speaker_0655,"Battery drains too fast, dies quickly",1,2025-03-18
speaker_0656,Build feels sturdy and solid,5,2025-03-23
speaker_0657,"Sound quality is excellent, loud and clear",4,2025-07-06
speaker_0658,Delay between video and audio is bad,1,2025-11-12
speaker_0659,Build feels sturdy and solid,4,2025-01-27
speaker_0660,"Love the sound, great for parties",4,2025-01-15
speaker_0661,"Volume is amazing, fills the room",4,2025-05-01
speaker_0662,Excellent stereo separation,5,2025-08-03
speaker_0663,"Treble is harsh, hurts the ears",3,2025-04-28
speaker_0664,"Portable and lightweight, easy to carry",4,2025-05-02
speaker_0665,"Battery lasts long, very good",4,2025-04-23
speaker_0666,Too expensive for the sound quality,2,2025-08-12
speaker_0667,Too expensive for the sound quality,2,2025-07-18
speaker_0668,One speaker went silent after a week,2,2025-11-20
speaker_0669,Sound is muddy at high volume,1,2025-03-07
speaker_0670,Too expensive for the sound quality,1,2025-03-11
speaker_0671,One speaker went silent after a week,2,2025-03-29
speaker_0672,"Battery lasts long, very good",5,2025-11-06
speaker_0673,Microphone quality is poor,2,2025-11-10
speaker_0674,Excellent stereo separation,5,2025-04-28
speaker_0675,Charging port stopped working,2,2025-04-21
speaker_0676,Build feels sturdy and solid,4,2025-08-08
speaker_0677,"Battery lasts long, very good",4,2025-08-11
speaker_0678,Excellent stereo separation,5,2025-10-21
speaker_0679,Amazing bass for its size,5,2025-01-21
speaker_0680,Setup was easy and quick,4,2025-09-29
speaker_0681,Microphone quality is poor,2,2025-02-20
speaker_0682,"Battery lasts long, very good",4,2025-01-07
speaker_0683,Amazing bass for its size,5,2025-03-09
speaker_0684,Build quality feels cheap and plastic,2,2025-02-16
speaker_0685,"Treble is harsh, hurts the ears",1,2025-12-27
speaker_0686,Excellent stereo separation,5,2025-01-13
speaker_0687,Build feels sturdy and solid,5,2025-12-27
speaker_0688,Microphone quality is poor,3,2025-11-17
speaker_0689,"Sound quality is excellent, loud and clear",5,2025-02-06
speaker_0690,Multipoint connection is buggy,1,2025-01-17
speaker_0691,Microphone quality is poor,1,2025-11-10
speaker_0692,"Battery lasts long, very good",5,2025-02-11
speaker_0693,"Portable and lightweight, easy to carry",5,2025-01-29
speaker_0694,"Portable and lightweight, easy to carry",5,2025-02-26
speaker_0695,One speaker went silent after a week,2,2025-07-07
speaker_0696,"Treble is harsh, hurts the ears",2,2025-02-04
speaker_0697,"Battery lasts long, very good",4,2025-06-21
speaker_0698,"Bass is weak, very disappointing",2,2025-10-25
speaker_0699,"Battery lasts long, very good",5,2025-04-26
speaker_0700,Sound is muddy at high volume,2,2025-08-05
speaker_0701,"Bass is weak, very disappointing",1,2025-08-20
speaker_0702,Setup was easy and quick,5,2025-08-29
speaker_0703,Setup was easy and quick,5,2025-08-20
speaker_0704,"Volume is amazing, fills the room",4,2025-08-23
speaker_0705,Delay between video and audio is bad,3,2025-05-28
speaker_0706,"Volume is amazing, fills the room",4,2025-05-22
speaker_0707,Bluetooth keeps disconnecting,2,2025-04-15
speaker_0708,"Sound quality is excellent, loud and clear",4,2025-12-16
speaker_0709,"Love the sound, great for parties",5,2025-08-04
speaker_0710,"Sound quality is excellent, loud and clear",4,2025-02-02
speaker_0711,Microphone quality is poor,1,2025-09-24
speaker_0712,Amazing bass for its size,5,2025-12-02
speaker_0713,"Portable and lightweight, easy to carry",5,2025-12-07
speaker_0714,Setup was easy and quick,5,2025-06-05
speaker_0715,"Mids are clear, vocals sound great",4,2025-05-14
speaker_0716,Speaker crackles at max volume,3,2025-01-25
speaker_0717,Sound is muddy at high volume,2,2025-03-27
speaker_0718,"Love the sound, great for parties",5,2025-05-27
speaker_0719,Bluetooth keeps disconnecting,3,2025-12-21
speaker_0720,"Love the sound, great for parties",4,2025-03-01
speaker_0721,Speaker crackles at max volume,2,2025-08-14
speaker_0722,Bluetooth keeps disconnecting,1,2025-12-29
speaker_0723,Speaker crackles at max volume,3,2025-03-17
speaker_0724,Charging port stopped working,3,2025-10-01
speaker_0725,"Battery drains too fast, dies quickly",1,2025-09-13
speaker_0726,Build feels sturdy and solid,5,2025-03-21
speaker_0727,Multipoint connection is buggy,2,2025-09-17
speaker_0728,Multipoint connection is buggy,1,2025-05-29
speaker_0729,Excellent stereo separation,5,2025-10-17
speaker_0730,Build feels sturdy and solid,4,2025-02-27
speaker_0731,"Sound quality is excellent, loud and clear",4,2025-10-10
speaker_0732,"Battery drains too fast, dies quickly",1,2025-04-23
speaker_0733,"Volume is amazing, fills the room",4,2025-11-08
speaker_0734,Excellent stereo separation,5,2025-05-23
speaker_0735,"Bass is weak, very disappointing",2,2025-08-17
speaker_0736,"Volume is amazing, fills the room",5,2025-07-21
speaker_0737,Speaker crackles at max volume,2,2025-09-19
speaker_0738,"Portable and lightweight, easy to carry",4,2025-08-07
speaker_0739,Speaker crackles at max volume,1,2025-06-26
speaker_0740,One speaker went silent after a week,3,2025-02-14
speaker_0741,One speaker went silent after a week,2,2025-08-01
speaker_0742,"Mids are clear, vocals sound great",4,2025-08-06
speaker_0743,Amazing bass for its size,4,2025-10-28
speaker_0744,"Love the sound, great for parties",4,2025-09-01
speaker_0745,Setup was easy and quick,5,2025-02-03
speaker_0746,Excellent stereo separation,5,2025-02-15
speaker_0747,"Treble is harsh, hurts the ears",3,2025-08-01
speaker_0748,One speaker went silent after a week,2,2025-03-12
speaker_0749,Delay between video and audio is bad,1,2025-09-09
speaker_0750,Sound is muddy at high volume,3,2025-06-05
speaker_0751,Build feels sturdy and solid,4,2025-01-02
speaker_0752,Sound is muddy at high volume,3,2025-11-22
speaker_0753,"Mids are clear, vocals sound great",5,2025-09-09
speaker_0754,"Battery lasts long, very good",4,2025-05-22
speaker_0755,"Volume is amazing, fills the room",5,2025-07-05
speaker_0756,Excellent stereo separation,5,2025-05-13
speaker_0757,Build feels sturdy and solid,5,2025-03-03
speaker_0758,Multipoint connection is buggy,2,2025-05-13
speaker_0759,"Battery drains too fast, dies quickly",1,2025-08-25
speaker_0760,"Love the sound, great for parties",4,2025-01-28
speaker_0761,Delay between video and audio is bad,2,2025-07-02
speaker_0762,Sound is muddy at high volume,2,2025-02-09
speaker_0763,"Love the sound, great for parties",5,2025-11-03
speaker_0764,Setup was easy and quick,4,2025-06-11
speaker_0765,"Mids are clear, vocals sound great",4,2025-12-24
speaker_0766,"Volume is amazing, fills the room",5,2025-06-30
speaker_0767,"Sound quality is excellent, loud and clear",4,2025-05-25
speaker_0768,One speaker went silent after a week,1,2025-03-25
speaker_0769,Bluetooth keeps disconnecting,2,2025-04-07
speaker_0770,Setup was easy and quick,5,2025-09-27
speaker_0771,Setup was easy and quick,5,2025-02-28
speaker_0772,"Bass is weak, very disappointing",1,2025-03-09
speaker_0773,Build feels sturdy and solid,4,2025-12-20
speaker_0774,One speaker went silent after a week,3,2025-11-02
speaker_0775,"Portable and lightweight, easy to carry",4,2025-06-05
speaker_0776,"Bass is weak, very disappointing",1,2025-12-22
speaker_0777,Build quality feels cheap and plastic,1,2025-04-18
speaker_0778,"Bass is weak, very disappointing",1,2025-02-27
speaker_0779,Microphone quality is poor,2,2025-08-09
speaker_0780,"Bass is weak, very disappointing",1,2025-12-04
speaker_0781,"Sound quality is excellent, loud and clear",5,2025-05-10
speaker_0782,Sound is muddy at high volume,2,2025-02-19
speaker_0783,Excellent stereo separation,4,2025-04-13
speaker_0784,Speaker crackles at max volume,1,2025-03-16
speaker_0785,"Mids are clear, vocals sound great",5,2025-06-28
speaker_0786,Charging port stopped working,2,2025-11-10
speaker_0787,Too expensive for the sound quality,1,2025-10-24
speaker_0788,Setup was easy and quick,4,2025-04-09
speaker_0789,"Love the sound, great for parties",5,2025-10-03
speaker_0790,Multipoint connection is buggy,1,2025-04-20
speaker_0791,Build feels sturdy and solid,4,2025-10-29
speaker_0792,"Treble is harsh, hurts the ears",3,2025-04-03
speaker_0793,Amazing bass for its size,5,2025-09-21
speaker_0794,"Bass is weak, very disappointing",2,2025-06-10
speaker_0795,"Bass is weak, very disappointing",2,2025-09-11
speaker_0796,"Mids are clear, vocals sound great",5,2025-01-21
speaker_0797,One speaker went silent after a week,1,2025-05-26
speaker_0798,"Mids are clear, vocals sound great",5,2025-08-16
speaker_0799,Delay between video and audio is bad,1,2025-08-08
speaker_0800,"Bass is weak, very disappointing",3,2025-09-01
speaker_0801,"Portable and lightweight, easy to carry",4,2025-12-12
speaker_0802,"Volume is amazing, fills the room",4,2025-09-25
speaker_0803,"Volume is amazing, fills the room",4,2025-07-22
speaker_0804,Too expensive for the sound quality,3,2025-03-28
speaker_0805,Build quality feels cheap and plastic,1,2025-11-01
speaker_0806,Amazing bass for its size,4,2025-08-06
speaker_0807,"Mids are clear, vocals sound great",5,2025-10-25
speaker_0808,Amazing bass for its size,4,2025-12-08
speaker_0809,Amazing bass for its size,5,2025-09-19
speaker_0810,Microphone quality is poor,2,2025-03-04
speaker_0811,One speaker went silent after a week,1,2025-03-10
speaker_0812,Multipoint connection is buggy,1,2025-02-04
speaker_0813,"Sound quality is excellent, loud and clear",5,2025-07-15
speaker_0814,"Portable and lightweight, easy to carry",4,2025-11-15
speaker_0815,"Volume is amazing, fills the room",5,2025-09-24
speaker_0816,Build feels sturdy and solid,4,2025-12-05
speaker_0817,Setup was easy and quick,4,2025-06-25
speaker_0818,Setup was easy and quick,5,2025-01-17
speaker_0819,"Volume is amazing, fills the room",4,2025-06-11
speaker_0820,Build feels sturdy and solid,5,2025-01-17
speaker_0821,"Treble is harsh, hurts the ears",3,2025-06-05
speaker_0822,"Love the sound, great for parties",5,2025-03-10
speaker_0823,Delay between video and audio is bad,2,2025-02-26
speaker_0824,Build feels sturdy and solid,5,2025-12-17
speaker_0825,Build feels sturdy and solid,5,2025-03-22
speaker_0826,Amazing bass for its size,4,2025-10-30
speaker_0827,Excellent stereo separation,5,2025-05-26
speaker_0828,"Battery drains too fast, dies quickly",2,2025-03-07
speaker_0829,"Portable and lightweight, easy to carry",5,2025-10-26
speaker_0830,"Treble is harsh, hurts the ears",1,2025-02-19
speaker_0831,"Portable and lightweight, easy to carry",5,2025-01-29
speaker_0832,"Battery lasts long, very good",4,2025-06-09
speaker_0833,"Volume is amazing, fills the room",5,2025-02-28
speaker_0834,"Battery drains too fast, dies quickly",2,2025-01-20
speaker_0835,Amazing bass for its size,5,2025-08-04
speaker_0836,Multipoint connection is buggy,2,2025-01-12
speaker_0837,Amazing bass for its size,5,2025-06-15
speaker_0838,Build feels sturdy and solid,4,2025-12-12
speaker_0839,One speaker went silent after a week,2,2025-12-08
speaker_0840,Too expensive for the sound quality,1,2025-08-12
speaker_0841,"Treble is harsh, hurts the ears",3,2025-02-08
speaker_0842,Setup was easy and quick,4,2025-05-16
speaker_0843,Too expensive for the sound quality,1,2025-04-26
speaker_0844,"Volume is amazing, fills the room",5,2025-10-24
speaker_0845,Speaker crackles at max volume,1,2025-10-18
speaker_0846,Build feels sturdy and solid,5,2025-06-27
speaker_0847,"Mids are clear, vocals sound great",5,2025-06-03
speaker_0848,Setup was easy and quick,4,2025-08-01
speaker_0849,Too expensive for the sound quality,2,2025-12-10
speaker_0850,"Love the sound, great for parties",5,2025-11-18
speaker_0851,"Love the sound, great for parties",5,2025-04-20
speaker_0852,Build feels sturdy and solid,4,2025-11-23
speaker_0853,Excellent stereo separation,5,2025-08-11
speaker_0854,"Sound quality is excellent, loud and clear",5,2025-07-06
speaker_0855,"Battery lasts long, very good",4,2025-12-17
speaker_0856,Amazing bass for its size,5,2025-02-02
speaker_0857,Amazing bass for its size,4,2025-05-27
speaker_0858,"Mids are clear, vocals sound great",5,2025-05-01
speaker_0859,"Bass is weak, very disappointing",1,2025-01-15
speaker_0860,Sound is muddy at high volume,2,2025-10-14
speaker_0861,Amazing bass for its size,5,2025-01-19
speaker_0862,Sound is muddy at high volume,1,2025-05-13
speaker_0863,"Mids are clear, vocals sound great",5,2025-04-01
speaker_0864,"Sound quality is excellent, loud and clear",5,2025-09-06
speaker_0865,"Sound quality is excellent, loud and clear",5,2025-02-12
speaker_0866,Sound is muddy at high volume,3,2025-07-28
speaker_0867,"Volume is amazing, fills the room",4,2025-03-13
speaker_0868,Too expensive for the sound quality,2,2025-03-03
speaker_0869,Excellent stereo separation,5,2025-09-26
speaker_0870,"Bass is weak, very disappointing",1,2025-03-04
speaker_0871,"Portable and lightweight, easy to carry",4,2025-10-27
speaker_0872,"Battery lasts long, very good",5,2025-04-22
speaker_0873,Bluetooth keeps disconnecting,1,2025-05-21
speaker_0874,"Mids are clear, vocals sound great",5,2025-01-29
speaker_0875,"Portable and lightweight, easy to carry",5,2025-02-27
speaker_0876,Delay between video and audio is bad,2,2025-05-07
speaker_0877,"Love the sound, great for parties",4,2025-07-08
speaker_0878,"Sound quality is excellent, loud and clear",5,2025-11-07
speaker_0879,Multipoint connection is buggy,2,2025-01-28
speaker_0880,"Battery lasts long, very good",4,2025-07-16
speaker_0881,Multipoint connection is buggy,1,2025-12-17
speaker_0882,Build quality feels cheap and plastic,3,2025-07-18
speaker_0883,Delay between video and audio is bad,3,2025-05-11
speaker_0884,Microphone quality is poor,1,2025-04-18
speaker_0885,"Love the sound, great for parties",5,2025-11-20
speaker_0886,Microphone quality is poor,2,2025-07-28
speaker_0887,"Mids are clear, vocals sound great",5,2025-09-09
speaker_0888,Amazing bass for its size,5,2025-06-20
speaker_0889,"Volume is amazing, fills the room",5,2025-12-24
speaker_0890,"Bass is weak, very disappointing",1,2025-11-05
speaker_0891,Setup was easy and quick,5,2025-08-21
speaker_0892,"Sound quality is excellent, loud and clear",5,2025-04-05
speaker_0893,"Love the sound, great for parties",4,2025-04-13
speaker_0894,"Portable and lightweight, easy to carry",5,2025-02-26
speaker_0895,Charging port stopped working,2,2025-11-29
speaker_0896,Excellent stereo separation,5,2025-06-13
speaker_0897,"Love the sound, great for parties",4,2025-12-18
speaker_0898,"Portable and lightweight, easy to carry",5,2025-04-12
speaker_0899,Speaker crackles at max volume,1,2025-07-13
speaker_0900,Excellent stereo separation,4,2025-01-12
speaker_0901,Excellent stereo separation,5,2025-02-15
speaker_0902,"Battery lasts long, very good",4,2025-03-28
speaker_0903,Too expensive for the sound quality,1,2025-05-14
speaker_0904,Speaker crackles at max volume,1,2025-10-18
speaker_0905,Multipoint connection is buggy,2,2025-08-21
speaker_0906,Build feels sturdy and solid,4,2025-04-15
speaker_0907,Microphone quality is poor,1,2025-09-11
speaker_0908,Delay between video and audio is bad,3,2025-11-04
speaker_0909,Sound is muddy at high volume,2,2025-04-07
speaker_0910,Delay between video and audio is bad,2,2025-01-15
speaker_0911,Sound is muddy at high volume,1,2025-08-19
speaker_0912,"Portable and lightweight, easy to carry",5,2025-11-28
speaker_0913,"Sound quality is excellent, loud and clear",5,2025-06-15
speaker_0914,Amazing bass for its size,5,2025-07-16
speaker_0915,Excellent stereo separation,4,2025-02-18
speaker_0916,"Sound quality is excellent, loud and clear",4,2025-05-01
speaker_0917,"Portable and lightweight, easy to carry",5,2025-12-10
speaker_0918,Excellent stereo separation,5,2025-01-24
speaker_0919,Charging port stopped working,2,2025-06-04
speaker_0920,"Portable and lightweight, easy to carry",4,2025-10-14
speaker_0921,Bluetooth keeps disconnecting,1,2025-09-15
speaker_0922,"Portable and lightweight, easy to carry",5,2025-03-09
speaker_0923,Multipoint connection is buggy,2,2025-03-14
speaker_0924,Speaker crackles at max volume,1,2025-03-07
speaker_0925,"Mids are clear, vocals sound great",5,2025-08-09
speaker_0926,Sound is muddy at high volume,2,2025-05-16
speaker_0927,Amazing bass for its size,5,2025-06-11
speaker_0928,Build feels sturdy and solid,5,2025-03-19
speaker_0929,Build feels sturdy and solid,4,2025-03-18
speaker_0930,Bluetooth keeps disconnecting,1,2025-05-14
speaker_0931,One speaker went silent after a week,1,2025-09-11
speaker_0932,Speaker crackles at max volume,3,2025-10-15
speaker_0933,Build feels sturdy and solid,4,2025-03-17
speaker_0934,"Bass is weak, very disappointing",1,2025-05-26
speaker_0935,Bluetooth keeps disconnecting,2,2025-05-20
speaker_0936,Excellent stereo separation,4,2025-01-03
speaker_0937,Excellent stereo separation,4,2025-02-09
speaker_0938,One speaker went silent after a week,2,2025-06-18
speaker_0939,"Treble is harsh, hurts the ears",3,2025-03-04
speaker_0940,Too expensive for the sound quality,3,2025-02-24
speaker_0941,"Love the sound, great for parties",4,2025-08-24
speaker_0942,Build feels sturdy and solid,5,2025-05-18
speaker_0943,"Sound quality is excellent, loud and clear",4,2025-01-23
speaker_0944,Build feels sturdy and solid,4,2025-10-19
speaker_0945,"Battery drains too fast, dies quickly",3,2025-05-25
speaker_0946,"Battery drains too fast, dies quickly",2,2025-10-08
speaker_0947,Amazing bass for its size,4,2025-05-11
speaker_0948,Microphone quality is poor,3,2025-02-15
speaker_0949,Build quality feels cheap and plastic,1,2025-07-26
speaker_0950,Microphone quality is poor,3,2025-03-20
speaker_0951,One speaker went silent after a week,3,2025-06-08
speaker_0952,Excellent stereo separation,4,2025-12-07
speaker_0953,Speaker crackles at max volume,2,2025-09-08
speaker_0954,Amazing bass for its size,5,2025-10-16
speaker_0955,"Volume is amazing, fills the room",5,2025-07-08
speaker_0956,Amazing bass for its size,5,2025-02-17
speaker_0957,Speaker crackles at max volume,3,2025-12-13
speaker_0958,"Treble is harsh, hurts the ears",2,2025-09-11
speaker_0959,Setup was easy and quick,4,2025-08-28
speaker_0960,Build feels sturdy and solid,4,2025-03-07
speaker_0961,"Mids are clear, vocals sound great",5,2025-09-25
speaker_0962,Excellent stereo separation,4,2025-02-09
speaker_0963,Setup was easy and quick,4,2025-08-06
speaker_0964,One speaker went silent after a week,2,2025-10-19
speaker_0965,"Portable and lightweight, easy to carry",4,2025-02-11
speaker_0966,"Sound quality is excellent, loud and clear",4,2025-12-05
speaker_0967,"Love the sound, great for parties",5,2025-01-24
speaker_0968,Multipoint connection is buggy,1,2025-10-28
speaker_0969,Build feels sturdy and solid,5,2025-05-16
speaker_0970,Microphone quality is poor,1,2025-04-05
speaker_0971,Too expensive for the sound quality,1,2025-12-11
speaker_0972,Charging port stopped working,1,2025-07-22
speaker_0973,Bluetooth keeps disconnecting,2,2025-08-24
speaker_0974,Excellent stereo separation,5,2025-06-05
speaker_0975,Excellent stereo separation,4,2025-12-11
speaker_0976,Amazing bass for its size,5,2025-02-14
speaker_0977,"Battery drains too fast, dies quickly",1,2025-01-09
